train,model,sel,thr,acc,bal,prec,rec,f1
hydro_train,avg_hgb+gb3+gb2+rf_d6+xgb2,bal,0.63,0.5454545454545454,0.6048076923076923,0.8125,0.325,0.4642857142857143
hydro_train,avg_hgb+gb3+rf_d10+xgb3+xgb2+rf_d4,bal,0.65,0.5454545454545454,0.6048076923076923,0.8125,0.325,0.4642857142857143
hydro_train,knn,bal,0.47000000000000003,0.5303030303030303,0.47115384615384615,0.5882352941176471,0.75,0.6593406593406593
bmkg_train_val_refit,xgb2,acc,0.52,0.5303030303030303,0.47788461538461535,0.5918367346938775,0.725,0.651685393258427
bmkg_train_val_refit,xgb2,f1,0.52,0.5303030303030303,0.47788461538461535,0.5918367346938775,0.725,0.651685393258427
hydro_train_val_refit,gb2,bal,0.63,0.5303030303030303,0.5788461538461538,0.7368421052631579,0.35,0.4745762711864407
hydro_train,avg_hgb+xgb3+rf_d6+xgb2,bal,0.67,0.5303030303030303,0.5855769230769231,0.7647058823529411,0.325,0.45614035087719296
hydro_train,avg_hgb+gb3+rf_d10+rf_d6,bal,0.62,0.5303030303030303,0.5923076923076923,0.8,0.3,0.43636363636363634
hydro_train,avg_hgb+gb3+rf_d10+xgb3+rf_d6,bal,0.64,0.5303030303030303,0.5923076923076923,0.8,0.3,0.43636363636363634
hydro_train,avg_hgb+gb3+rf_d10+rf_d6+xgb2,bal,0.64,0.5303030303030303,0.5923076923076923,0.8,0.3,0.43636363636363634
hydro_train,avg_hgb+gb3+gb2+rf_d10+xgb3+xgb2,bal,0.64,0.5303030303030303,0.5923076923076923,0.8,0.3,0.43636363636363634
hydro_train,log_l2,bal,0.8400000000000001,0.5303030303030303,0.5990384615384616,0.8461538461538461,0.275,0.41509433962264153
hydro_train,avg_hgb+gb3+rf_d4,bal,0.61,0.5151515151515151,0.573076923076923,0.75,0.3,0.42857142857142855
hydro_train,avg_hgb+gb3+rf_d6+xgb2,bal,0.64,0.5151515151515151,0.5798076923076922,0.7857142857142857,0.275,0.4074074074074074
hydro_train,avg_hgb+gb3+gb2+rf_d10+xgb3+rf_d4,bal,0.63,0.5151515151515151,0.5798076923076922,0.7857142857142857,0.275,0.4074074074074074
hydro_train,rf_d10,bal,0.66,0.5151515151515151,0.5932692307692308,0.9,0.225,0.36
bmkg_train_val_refit,xgb3,acc,0.56,0.5,0.45961538461538465,0.5777777777777777,0.65,0.611764705882353
bmkg_train_val_refit,xgb3,bal,0.56,0.5,0.45961538461538465,0.5777777777777777,0.65,0.611764705882353
bmkg_train_val_refit,xgb3,f1,0.56,0.5,0.45961538461538465,0.5777777777777777,0.65,0.611764705882353
hydro_train,avg_hgb+xgb3+xgb2+rf_d4,bal,0.67,0.5,0.5605769230769231,0.7333333333333333,0.275,0.4
hydro_train,avg_hgb+gb3+xgb3+xgb2+rf_d4,bal,0.65,0.5,0.5605769230769231,0.7333333333333333,0.275,0.4
hydro_train,avg_hgb+rf_d10+rf_d6,bal,0.64,0.5,0.5673076923076923,0.7692307692307693,0.25,0.37735849056603776
bmkg_train,log_l1,bal,0.49,0.48484848484848486,0.4471153846153846,0.5681818181818182,0.625,0.5952380952380952
bmkg_train_val_refit,rf_d6,acc,0.56,0.48484848484848486,0.4471153846153846,0.5681818181818182,0.625,0.5952380952380952
bmkg_train_val_refit,rf_d6,f1,0.56,0.48484848484848486,0.4471153846153846,0.5681818181818182,0.625,0.5952380952380952
bmkg_train_val_refit,hgb,acc,0.68,0.48484848484848486,0.46057692307692305,0.575,0.575,0.575
bmkg_train_val_refit,hgb,bal,0.68,0.48484848484848486,0.46057692307692305,0.575,0.575,0.575
bmkg_train_val_refit,hgb,f1,0.68,0.48484848484848486,0.46057692307692305,0.575,0.575,0.575
bmkg_train_val_refit,rf_d4,acc,0.5700000000000001,0.48484848484848486,0.49423076923076925,0.6,0.45,0.5142857142857142
bmkg_train_val_refit,rf_d4,f1,0.5700000000000001,0.48484848484848486,0.49423076923076925,0.6,0.45,0.5142857142857142
hydro_train,xgb3,bal,0.72,0.48484848484848486,0.5480769230769231,0.7142857142857143,0.25,0.37037037037037035
hydro_train,avg_hgb+gb3+xgb2+rf_d4,bal,0.64,0.48484848484848486,0.5480769230769231,0.7142857142857143,0.25,0.37037037037037035
hydro_train,avg_hgb+gb3+gb2+xgb3+rf_d6+rf_d4,bal,0.64,0.48484848484848486,0.5480769230769231,0.7142857142857143,0.25,0.37037037037037035
bmkg_train_val_refit,rf_d4,bal,0.62,0.48484848484848486,0.5548076923076923,0.75,0.225,0.34615384615384615
hydro_train,avg_hgb+rf_d10+xgb3+rf_d6+xgb2,bal,0.67,0.48484848484848486,0.5548076923076923,0.75,0.225,0.34615384615384615
hydro_train_val_refit,log_l2,bal,0.85,0.48484848484848486,0.5615384615384615,0.8,0.2,0.32
hydro_train,avg_hgb+gb2+rf_d4,bal,0.65,0.48484848484848486,0.5682692307692307,0.875,0.175,0.2916666666666667
bmkg_train_val_refit,gb2,bal,0.68,0.4696969696969697,0.46826923076923077,0.5757575757575758,0.475,0.5205479452054794
hydro_train_val_refit,xgb2,bal,0.76,0.4696969696969697,0.5288461538461539,0.6666666666666666,0.25,0.36363636363636365
hydro_train,gb2,bal,0.62,0.4696969696969697,0.5490384615384616,0.7777777777777778,0.175,0.2857142857142857
hydro_train,avg_gb2+xgb3,bal,0.67,0.4696969696969697,0.5490384615384616,0.7777777777777778,0.175,0.2857142857142857
hydro_train,avg_hgb+gb2+xgb3+rf_d4,bal,0.67,0.4696969696969697,0.5490384615384616,0.7777777777777778,0.175,0.2857142857142857
hydro_train,avg_hgb+gb2+rf_d10,bal,0.63,0.4696969696969697,0.5557692307692308,0.8571428571428571,0.15,0.2553191489361702
hydro_train,avg_hgb+gb2+rf_d6,bal,0.66,0.4696969696969697,0.5557692307692308,0.8571428571428571,0.15,0.2553191489361702
hydro_train,avg_hgb+xgb2+rf_d4,bal,0.6900000000000001,0.4696969696969697,0.5557692307692308,0.8571428571428571,0.15,0.2553191489361702
hydro_train,avg_hgb+gb2+rf_d10+xgb2,bal,0.66,0.4696969696969697,0.5557692307692308,0.8571428571428571,0.15,0.2553191489361702
hydro_train,avg_hgb+gb2+xgb3+xgb2,bal,0.68,0.4696969696969697,0.5557692307692308,0.8571428571428571,0.15,0.2553191489361702
hydro_train,avg_hgb+gb2+xgb2+rf_d4,bal,0.67,0.4696969696969697,0.5557692307692308,0.8571428571428571,0.15,0.2553191489361702
hydro_train,avg_hgb+gb3+gb2+rf_d10+xgb2,bal,0.65,0.4696969696969697,0.5557692307692308,0.8571428571428571,0.15,0.2553191489361702
hydro_train_val_refit,svc,acc,0.55,0.45454545454545453,0.46923076923076923,0.5714285714285714,0.4,0.47058823529411764
hydro_train_val_refit,svc,f1,0.55,0.45454545454545453,0.46923076923076923,0.5714285714285714,0.4,0.47058823529411764
hydro_train_val_refit,svc,bal,0.5700000000000001,0.45454545454545453,0.5096153846153846,0.625,0.25,0.35714285714285715
hydro_train,avg_hgb+gb3+gb2+xgb3+rf_d4,bal,0.63,0.45454545454545453,0.5230769230769231,0.6666666666666666,0.2,0.3076923076923077
hydro_train,avg_hgb+rf_d10+xgb3+rf_d6,bal,0.66,0.45454545454545453,0.5298076923076923,0.7,0.175,0.28
hydro_train,avg_hgb+rf_d10+rf_d6+xgb2,bal,0.66,0.45454545454545453,0.5298076923076923,0.7,0.175,0.28
hydro_train,avg_hgb+gb3+rf_d10+xgb3+rf_d6+rf_d4,bal,0.65,0.45454545454545453,0.5298076923076923,0.7,0.175,0.28
hydro_train,avg_hgb+gb3+rf_d10+rf_d6+xgb2+rf_d4,bal,0.65,0.45454545454545453,0.5298076923076923,0.7,0.175,0.28
hydro_train,et_d6,bal,0.68,0.45454545454545453,0.5365384615384615,0.75,0.15,0.25
hydro_train_val_refit,rf_d10,bal,0.6900000000000001,0.45454545454545453,0.5365384615384615,0.75,0.15,0.25
hydro_train,avg_hgb+xgb3+rf_d4,bal,0.6900000000000001,0.45454545454545453,0.5365384615384615,0.75,0.15,0.25
hydro_train,avg_hgb+rf_d6+rf_d4,bal,0.6900000000000001,0.45454545454545453,0.5365384615384615,0.75,0.15,0.25
hydro_train,avg_gb3+gb2+rf_d4,bal,0.64,0.45454545454545453,0.5365384615384615,0.75,0.15,0.25
hydro_train,avg_gb2+xgb3+rf_d4,bal,0.6900000000000001,0.45454545454545453,0.5365384615384615,0.75,0.15,0.25
hydro_train,avg_hgb+gb3+gb2+xgb2,bal,0.64,0.45454545454545453,0.5365384615384615,0.75,0.15,0.25
hydro_train,avg_hgb+gb3+gb2+rf_d4,bal,0.64,0.45454545454545453,0.5365384615384615,0.75,0.15,0.25
hydro_train,avg_hgb+gb3+rf_d10+rf_d4,bal,0.65,0.45454545454545453,0.5365384615384615,0.75,0.15,0.25
hydro_train,avg_hgb+gb3+rf_d6+rf_d4,bal,0.67,0.45454545454545453,0.5365384615384615,0.75,0.15,0.25
hydro_train,avg_hgb+gb2+rf_d10+rf_d4,bal,0.66,0.45454545454545453,0.5365384615384615,0.75,0.15,0.25
hydro_train,avg_hgb+gb2+rf_d6+rf_d4,bal,0.67,0.45454545454545453,0.5365384615384615,0.75,0.15,0.25
hydro_train,avg_hgb+rf_d10+rf_d6+rf_d4,bal,0.66,0.45454545454545453,0.5365384615384615,0.75,0.15,0.25
hydro_train,avg_hgb+xgb3+rf_d6+rf_d4,bal,0.7000000000000001,0.45454545454545453,0.5365384615384615,0.75,0.15,0.25
hydro_train,avg_hgb+rf_d6+xgb2+rf_d4,bal,0.7000000000000001,0.45454545454545453,0.5365384615384615,0.75,0.15,0.25
hydro_train,avg_gb3+gb2+xgb3+rf_d4,bal,0.66,0.45454545454545453,0.5365384615384615,0.75,0.15,0.25
hydro_train,avg_gb3+gb2+xgb2+rf_d4,bal,0.66,0.45454545454545453,0.5365384615384615,0.75,0.15,0.25
hydro_train,avg_gb2+rf_d10+xgb3+rf_d6,bal,0.67,0.45454545454545453,0.5365384615384615,0.75,0.15,0.25
hydro_train,avg_hgb+gb3+gb2+rf_d10+rf_d4,bal,0.64,0.45454545454545453,0.5365384615384615,0.75,0.15,0.25
hydro_train,avg_hgb+gb3+gb2+rf_d6+rf_d4,bal,0.66,0.45454545454545453,0.5365384615384615,0.75,0.15,0.25
hydro_train,avg_hgb+gb3+gb2+xgb2+rf_d4,bal,0.66,0.45454545454545453,0.5365384615384615,0.75,0.15,0.25
hydro_train,avg_hgb+gb3+rf_d10+xgb3+rf_d4,bal,0.67,0.45454545454545453,0.5365384615384615,0.75,0.15,0.25
hydro_train,avg_hgb+gb3+xgb3+rf_d6+rf_d4,bal,0.68,0.45454545454545453,0.5365384615384615,0.75,0.15,0.25
hydro_train,avg_hgb+gb3+rf_d6+xgb2+rf_d4,bal,0.68,0.45454545454545453,0.5365384615384615,0.75,0.15,0.25
hydro_train,avg_hgb+gb2+rf_d10+xgb3+rf_d6,bal,0.67,0.45454545454545453,0.5365384615384615,0.75,0.15,0.25
hydro_train,avg_hgb+gb2+rf_d10+xgb3+xgb2,bal,0.67,0.45454545454545453,0.5365384615384615,0.75,0.15,0.25
hydro_train,avg_hgb+gb2+rf_d10+xgb3+rf_d4,bal,0.67,0.45454545454545453,0.5365384615384615,0.75,0.15,0.25
hydro_train,avg_hgb+gb2+rf_d10+rf_d6+xgb2,bal,0.67,0.45454545454545453,0.5365384615384615,0.75,0.15,0.25
hydro_train,avg_hgb+gb2+rf_d10+xgb2+rf_d4,bal,0.67,0.45454545454545453,0.5365384615384615,0.75,0.15,0.25
hydro_train,avg_hgb+gb2+xgb3+rf_d6+xgb2,bal,0.6900000000000001,0.45454545454545453,0.5365384615384615,0.75,0.15,0.25
hydro_train,avg_hgb+gb2+xgb3+rf_d6+rf_d4,bal,0.6900000000000001,0.45454545454545453,0.5365384615384615,0.75,0.15,0.25
hydro_train,avg_hgb+gb2+xgb3+xgb2+rf_d4,bal,0.6900000000000001,0.45454545454545453,0.5365384615384615,0.75,0.15,0.25
hydro_train,avg_hgb+gb3+gb2+rf_d10+xgb3+rf_d6,bal,0.66,0.45454545454545453,0.5365384615384615,0.75,0.15,0.25
hydro_train,avg_hgb+gb3+gb2+rf_d10+xgb2+rf_d4,bal,0.66,0.45454545454545453,0.5365384615384615,0.75,0.15,0.25
hydro_train,avg_hgb+gb3+gb2+xgb3+rf_d6+xgb2,bal,0.67,0.45454545454545453,0.5365384615384615,0.75,0.15,0.25
hydro_train,avg_hgb+gb3+gb2+rf_d6+xgb2+rf_d4,bal,0.67,0.45454545454545453,0.5365384615384615,0.75,0.15,0.25
hydro_train,avg_hgb+gb3+xgb3+rf_d6+xgb2+rf_d4,bal,0.6900000000000001,0.45454545454545453,0.5365384615384615,0.75,0.15,0.25
hydro_train,avg_hgb+gb2+rf_d10+xgb3+rf_d6+xgb2,bal,0.68,0.45454545454545453,0.5365384615384615,0.75,0.15,0.25
hydro_train,avg_hgb+gb2+rf_d10+xgb3+rf_d6+rf_d4,bal,0.68,0.45454545454545453,0.5365384615384615,0.75,0.15,0.25
hydro_train,avg_hgb+gb2+rf_d10+xgb3+xgb2+rf_d4,bal,0.68,0.45454545454545453,0.5365384615384615,0.75,0.15,0.25
hydro_train,avg_hgb+gb2+xgb3+rf_d6+xgb2+rf_d4,bal,0.6900000000000001,0.45454545454545453,0.5365384615384615,0.75,0.15,0.25
hydro_train,avg_hgb+gb2+xgb2,bal,0.66,0.45454545454545453,0.5432692307692308,0.8333333333333334,0.125,0.21739130434782608
hydro_train,avg_hgb+rf_d10+rf_d4,bal,0.67,0.45454545454545453,0.5432692307692308,0.8333333333333334,0.125,0.21739130434782608
hydro_train,avg_gb3+rf_d10+rf_d4,bal,0.66,0.45454545454545453,0.5432692307692308,0.8333333333333334,0.125,0.21739130434782608
hydro_train,avg_gb2+rf_d10+xgb2,bal,0.67,0.45454545454545453,0.5432692307692308,0.8333333333333334,0.125,0.21739130434782608
hydro_train,avg_gb2+rf_d10+rf_d4,bal,0.67,0.45454545454545453,0.5432692307692308,0.8333333333333334,0.125,0.21739130434782608
hydro_train,avg_rf_d10+xgb3+rf_d6,bal,0.6900000000000001,0.45454545454545453,0.5432692307692308,0.8333333333333334,0.125,0.21739130434782608
hydro_train,avg_rf_d6+xgb2+rf_d4,bal,0.73,0.45454545454545453,0.5432692307692308,0.8333333333333334,0.125,0.21739130434782608
hydro_train,avg_hgb+gb2+rf_d10+rf_d6,bal,0.66,0.45454545454545453,0.5432692307692308,0.8333333333333334,0.125,0.21739130434782608
hydro_train,avg_hgb+rf_d10+xgb3+rf_d4,bal,0.6900000000000001,0.45454545454545453,0.5432692307692308,0.8333333333333334,0.125,0.21739130434782608
hydro_train,avg_gb3+rf_d10+xgb2+rf_d4,bal,0.68,0.45454545454545453,0.5432692307692308,0.8333333333333334,0.125,0.21739130434782608
hydro_train,avg_gb2+rf_d10+rf_d6+rf_d4,bal,0.68,0.45454545454545453,0.5432692307692308,0.8333333333333334,0.125,0.21739130434782608
hydro_train,avg_rf_d10+xgb3+xgb2+rf_d4,bal,0.7100000000000001,0.45454545454545453,0.5432692307692308,0.8333333333333334,0.125,0.21739130434782608
hydro_train,avg_hgb+gb3+rf_d10+rf_d6+rf_d4,bal,0.67,0.45454545454545453,0.5432692307692308,0.8333333333333334,0.125,0.21739130434782608
hydro_train,avg_hgb+rf_d10+xgb3+xgb2+rf_d4,bal,0.7000000000000001,0.45454545454545453,0.5432692307692308,0.8333333333333334,0.125,0.21739130434782608
hydro_train,avg_gb2+rf_d10+rf_d6+xgb2+rf_d4,bal,0.6900000000000001,0.45454545454545453,0.5432692307692308,0.8333333333333334,0.125,0.21739130434782608
hydro_train,avg_hgb+rf_d10+xgb3+rf_d6+xgb2+rf_d4,bal,0.7000000000000001,0.45454545454545453,0.5432692307692308,0.8333333333333334,0.125,0.21739130434782608
hydro_train,avg_hgb+rf_d10+xgb2+rf_d4,bal,0.6900000000000001,0.45454545454545453,0.55,1.0,0.1,0.18181818181818182
bmkg_train,et_d12,bal,0.5,0.4393939393939394,0.41634615384615387,0.5384615384615384,0.525,0.5316455696202531
bmkg_train_val_refit,et_d6,bal,0.62,0.4393939393939394,0.5173076923076922,0.6666666666666666,0.15,0.24489795918367346
hydro_train,avg_gb3+gb2,bal,0.61,0.4393939393939394,0.5173076923076922,0.6666666666666666,0.15,0.24489795918367346
hydro_train,avg_gb2+xgb2,bal,0.67,0.4393939393939394,0.5173076923076922,0.6666666666666666,0.15,0.24489795918367346
hydro_train,avg_xgb3+xgb2,bal,0.73,0.4393939393939394,0.5173076923076922,0.6666666666666666,0.15,0.24489795918367346
hydro_train,avg_gb3+gb2+xgb3,bal,0.65,0.4393939393939394,0.5173076923076922,0.6666666666666666,0.15,0.24489795918367346
hydro_train,avg_gb2+xgb3+xgb2,bal,0.6900000000000001,0.4393939393939394,0.5173076923076922,0.6666666666666666,0.15,0.24489795918367346
hydro_train,avg_gb3+gb2+xgb3+xgb2,bal,0.67,0.4393939393939394,0.5173076923076922,0.6666666666666666,0.15,0.24489795918367346
hydro_train,avg_gb2+rf_d10+xgb3+rf_d6+xgb2,bal,0.68,0.4393939393939394,0.5173076923076922,0.6666666666666666,0.15,0.24489795918367346
hydro_train,et_d12,bal,0.65,0.4393939393939394,0.5240384615384616,0.7142857142857143,0.125,0.2127659574468085
hydro_train_val_refit,et_d6,bal,0.72,0.4393939393939394,0.5240384615384616,0.7142857142857143,0.125,0.2127659574468085
bmkg_train_val_refit,rf_d6,bal,0.6900000000000001,0.4393939393939394,0.5240384615384616,0.7142857142857143,0.125,0.2127659574468085
hydro_train,avg_gb3+rf_d6,bal,0.67,0.4393939393939394,0.5240384615384616,0.7142857142857143,0.125,0.2127659574468085
hydro_train,avg_gb3+rf_d4,bal,0.66,0.4393939393939394,0.5240384615384616,0.7142857142857143,0.125,0.2127659574468085
hydro_train,avg_gb2+rf_d6,bal,0.67,0.4393939393939394,0.5240384615384616,0.7142857142857143,0.125,0.2127659574468085
hydro_train,avg_gb2+rf_d4,bal,0.68,0.4393939393939394,0.5240384615384616,0.7142857142857143,0.125,0.2127659574468085
hydro_train,avg_xgb3+rf_d6,bal,0.73,0.4393939393939394,0.5240384615384616,0.7142857142857143,0.125,0.2127659574468085
hydro_train,avg_gb3+gb2+rf_d10,bal,0.63,0.4393939393939394,0.5240384615384616,0.7142857142857143,0.125,0.2127659574468085
hydro_train,avg_gb3+gb2+rf_d6,bal,0.65,0.4393939393939394,0.5240384615384616,0.7142857142857143,0.125,0.2127659574468085
hydro_train,avg_gb3+xgb3+rf_d6,bal,0.6900000000000001,0.4393939393939394,0.5240384615384616,0.7142857142857143,0.125,0.2127659574468085
hydro_train,avg_gb3+xgb3+rf_d4,bal,0.68,0.4393939393939394,0.5240384615384616,0.7142857142857143,0.125,0.2127659574468085
hydro_train,avg_gb3+rf_d6+xgb2,bal,0.6900000000000001,0.4393939393939394,0.5240384615384616,0.7142857142857143,0.125,0.2127659574468085
hydro_train,avg_gb3+rf_d6+rf_d4,bal,0.68,0.4393939393939394,0.5240384615384616,0.7142857142857143,0.125,0.2127659574468085
hydro_train,avg_gb3+xgb2+rf_d4,bal,0.68,0.4393939393939394,0.5240384615384616,0.7142857142857143,0.125,0.2127659574468085
hydro_train,avg_gb2+rf_d10+xgb3,bal,0.67,0.4393939393939394,0.5240384615384616,0.7142857142857143,0.125,0.2127659574468085
hydro_train,avg_gb2+xgb3+rf_d6,bal,0.6900000000000001,0.4393939393939394,0.5240384615384616,0.7142857142857143,0.125,0.2127659574468085
hydro_train,avg_gb2+rf_d6+xgb2,bal,0.6900000000000001,0.4393939393939394,0.5240384615384616,0.7142857142857143,0.125,0.2127659574468085
hydro_train,avg_gb2+rf_d6+rf_d4,bal,0.6900000000000001,0.4393939393939394,0.5240384615384616,0.7142857142857143,0.125,0.2127659574468085
hydro_train,avg_gb2+xgb2+rf_d4,bal,0.6900000000000001,0.4393939393939394,0.5240384615384616,0.7142857142857143,0.125,0.2127659574468085
hydro_train,avg_xgb3+rf_d6+xgb2,bal,0.73,0.4393939393939394,0.5240384615384616,0.7142857142857143,0.125,0.2127659574468085
hydro_train,avg_gb3+gb2+rf_d10+xgb3,bal,0.65,0.4393939393939394,0.5240384615384616,0.7142857142857143,0.125,0.2127659574468085
hydro_train,avg_gb3+gb2+rf_d10+rf_d6,bal,0.65,0.4393939393939394,0.5240384615384616,0.7142857142857143,0.125,0.2127659574468085
hydro_train,avg_gb3+gb2+rf_d10+rf_d4,bal,0.65,0.4393939393939394,0.5240384615384616,0.7142857142857143,0.125,0.2127659574468085
hydro_train,avg_gb3+gb2+xgb3+rf_d6,bal,0.67,0.4393939393939394,0.5240384615384616,0.7142857142857143,0.125,0.2127659574468085
hydro_train,avg_gb3+gb2+rf_d6+xgb2,bal,0.67,0.4393939393939394,0.5240384615384616,0.7142857142857143,0.125,0.2127659574468085
hydro_train,avg_gb3+gb2+rf_d6+rf_d4,bal,0.66,0.4393939393939394,0.5240384615384616,0.7142857142857143,0.125,0.2127659574468085
hydro_train,avg_gb3+rf_d10+xgb3+rf_d4,bal,0.68,0.4393939393939394,0.5240384615384616,0.7142857142857143,0.125,0.2127659574468085
hydro_train,avg_gb3+xgb3+rf_d6+xgb2,bal,0.7000000000000001,0.4393939393939394,0.5240384615384616,0.7142857142857143,0.125,0.2127659574468085
hydro_train,avg_gb3+xgb3+rf_d6+rf_d4,bal,0.7000000000000001,0.4393939393939394,0.5240384615384616,0.7142857142857143,0.125,0.2127659574468085
hydro_train,avg_gb3+xgb3+xgb2+rf_d4,bal,0.7000000000000001,0.4393939393939394,0.5240384615384616,0.7142857142857143,0.125,0.2127659574468085
hydro_train,avg_gb3+rf_d6+xgb2+rf_d4,bal,0.7000000000000001,0.4393939393939394,0.5240384615384616,0.7142857142857143,0.125,0.2127659574468085
hydro_train,avg_gb2+rf_d10+xgb3+xgb2,bal,0.6900000000000001,0.4393939393939394,0.5240384615384616,0.7142857142857143,0.125,0.2127659574468085
hydro_train,avg_gb2+rf_d10+xgb3+rf_d4,bal,0.68,0.4393939393939394,0.5240384615384616,0.7142857142857143,0.125,0.2127659574468085
hydro_train,avg_gb2+rf_d10+xgb2+rf_d4,bal,0.68,0.4393939393939394,0.5240384615384616,0.7142857142857143,0.125,0.2127659574468085
hydro_train,avg_gb2+xgb3+rf_d6+xgb2,bal,0.7000000000000001,0.4393939393939394,0.5240384615384616,0.7142857142857143,0.125,0.2127659574468085
hydro_train,avg_gb2+xgb3+rf_d6+rf_d4,bal,0.7000000000000001,0.4393939393939394,0.5240384615384616,0.7142857142857143,0.125,0.2127659574468085
hydro_train,avg_gb2+xgb3+xgb2+rf_d4,bal,0.7000000000000001,0.4393939393939394,0.5240384615384616,0.7142857142857143,0.125,0.2127659574468085
hydro_train,avg_gb2+rf_d6+xgb2+rf_d4,bal,0.7000000000000001,0.4393939393939394,0.5240384615384616,0.7142857142857143,0.125,0.2127659574468085
hydro_train,avg_xgb3+rf_d6+xgb2+rf_d4,bal,0.73,0.4393939393939394,0.5240384615384616,0.7142857142857143,0.125,0.2127659574468085
hydro_train,avg_hgb+gb3+gb2+rf_d10+rf_d6,bal,0.65,0.4393939393939394,0.5240384615384616,0.7142857142857143,0.125,0.2127659574468085
hydro_train,avg_hgb+gb3+rf_d10+xgb2+rf_d4,bal,0.67,0.4393939393939394,0.5240384615384616,0.7142857142857143,0.125,0.2127659574468085
hydro_train,avg_hgb+gb2+rf_d10+rf_d6+rf_d4,bal,0.67,0.4393939393939394,0.5240384615384616,0.7142857142857143,0.125,0.2127659574468085
hydro_train,avg_hgb+gb2+rf_d6+xgb2+rf_d4,bal,0.6900000000000001,0.4393939393939394,0.5240384615384616,0.7142857142857143,0.125,0.2127659574468085
hydro_train,avg_hgb+xgb3+rf_d6+xgb2+rf_d4,bal,0.7100000000000001,0.4393939393939394,0.5240384615384616,0.7142857142857143,0.125,0.2127659574468085
hydro_train,avg_gb3+gb2+rf_d10+xgb3+rf_d6,bal,0.67,0.4393939393939394,0.5240384615384616,0.7142857142857143,0.125,0.2127659574468085
hydro_train,avg_gb3+gb2+rf_d10+xgb3+xgb2,bal,0.67,0.4393939393939394,0.5240384615384616,0.7142857142857143,0.125,0.2127659574468085
hydro_train,avg_gb3+gb2+rf_d10+xgb3+rf_d4,bal,0.66,0.4393939393939394,0.5240384615384616,0.7142857142857143,0.125,0.2127659574468085
hydro_train,avg_gb3+gb2+rf_d10+rf_d6+xgb2,bal,0.67,0.4393939393939394,0.5240384615384616,0.7142857142857143,0.125,0.2127659574468085
hydro_train,avg_gb3+gb2+rf_d10+rf_d6+rf_d4,bal,0.66,0.4393939393939394,0.5240384615384616,0.7142857142857143,0.125,0.2127659574468085
hydro_train,avg_gb3+gb2+rf_d10+xgb2+rf_d4,bal,0.66,0.4393939393939394,0.5240384615384616,0.7142857142857143,0.125,0.2127659574468085
hydro_train,avg_gb3+gb2+xgb3+rf_d6+xgb2,bal,0.68,0.4393939393939394,0.5240384615384616,0.7142857142857143,0.125,0.2127659574468085
hydro_train,avg_gb3+gb2+xgb3+rf_d6+rf_d4,bal,0.68,0.4393939393939394,0.5240384615384616,0.7142857142857143,0.125,0.2127659574468085
hydro_train,avg_gb3+gb2+xgb3+xgb2+rf_d4,bal,0.68,0.4393939393939394,0.5240384615384616,0.7142857142857143,0.125,0.2127659574468085
hydro_train,avg_gb3+gb2+rf_d6+xgb2+rf_d4,bal,0.68,0.4393939393939394,0.5240384615384616,0.7142857142857143,0.125,0.2127659574468085
hydro_train,avg_gb3+rf_d10+xgb3+xgb2+rf_d4,bal,0.6900000000000001,0.4393939393939394,0.5240384615384616,0.7142857142857143,0.125,0.2127659574468085
hydro_train,avg_gb3+xgb3+rf_d6+xgb2+rf_d4,bal,0.7000000000000001,0.4393939393939394,0.5240384615384616,0.7142857142857143,0.125,0.2127659574468085
hydro_train,avg_gb2+rf_d10+xgb3+rf_d6+rf_d4,bal,0.6900000000000001,0.4393939393939394,0.5240384615384616,0.7142857142857143,0.125,0.2127659574468085
hydro_train,avg_gb2+rf_d10+xgb3+xgb2+rf_d4,bal,0.6900000000000001,0.4393939393939394,0.5240384615384616,0.7142857142857143,0.125,0.2127659574468085
hydro_train,avg_gb2+xgb3+rf_d6+xgb2+rf_d4,bal,0.7100000000000001,0.4393939393939394,0.5240384615384616,0.7142857142857143,0.125,0.2127659574468085
hydro_train,avg_hgb+gb3+gb2+rf_d10+rf_d6+xgb2,bal,0.66,0.4393939393939394,0.5240384615384616,0.7142857142857143,0.125,0.2127659574468085
hydro_train,avg_hgb+gb3+gb2+rf_d10+rf_d6+rf_d4,bal,0.66,0.4393939393939394,0.5240384615384616,0.7142857142857143,0.125,0.2127659574468085
hydro_train,avg_hgb+gb3+rf_d10+xgb3+rf_d6+xgb2,bal,0.68,0.4393939393939394,0.5240384615384616,0.7142857142857143,0.125,0.2127659574468085
hydro_train,avg_hgb+gb2+rf_d10+rf_d6+xgb2+rf_d4,bal,0.68,0.4393939393939394,0.5240384615384616,0.7142857142857143,0.125,0.2127659574468085
hydro_train,avg_gb3+gb2+rf_d10+xgb3+rf_d6+xgb2,bal,0.68,0.4393939393939394,0.5240384615384616,0.7142857142857143,0.125,0.2127659574468085
hydro_train,avg_gb3+gb2+rf_d10+xgb3+rf_d6+rf_d4,bal,0.68,0.4393939393939394,0.5240384615384616,0.7142857142857143,0.125,0.2127659574468085
hydro_train,avg_gb3+gb2+rf_d10+xgb3+xgb2+rf_d4,bal,0.68,0.4393939393939394,0.5240384615384616,0.7142857142857143,0.125,0.2127659574468085
hydro_train,avg_gb3+gb2+rf_d10+rf_d6+xgb2+rf_d4,bal,0.68,0.4393939393939394,0.5240384615384616,0.7142857142857143,0.125,0.2127659574468085
